id,industry,sub_industry,data_type,is_breakout,keywords,search_volume,city_name,cluster_number,added_at,data_source
766,healthcare,urgent care,topic,FALSE,"ZoomCare, Providence Medical Group, Vaccine, Blood test, - The Everett Clinic, Pain management, Providence Medical Group, Everett, Port Orchard, Ear pain, Chest pain, Mantoux test, Wenatchee, Edmonds, Everett, Northgate, Veterinarian, Throat, Renton, MinuteClinic, Clinic, MinuteClinic, CT scan, MinuteClinic, Sea Mar, Soccer, MinuteClinic at CVS, Factoria, Walk-in clinic, Walk-in clinic, 10 Minute Walk-In Clinic, Pain, Allegro Pediatrics-, Infection, Allegro Pediatrics-, Totem Lake, University Place, Abortion, Regence BlueCross BlueShield of Oregon, Change Healthcare, Carbon Health, Sore throat, GE Healthcare, Factoria, The Polyclinic, Otitis media, Aetna, CVS Pharmacy, CVS, CVS Pharmacy, Community, Newcastle, Emergency department, The Doctors Clinic, Virginia Mason Medical Center, CVS Pharmacy, Veterinarian, Veterinarian, The Everett Clinic, - The Everett Clinic, Molina Healthcare, Molina Healthcare Inc, CVS Health Corporation, Neutering, Mantoux test, Edmonds, Neutering, MinuteClinic at CVS, - The Everett Clinic, Seattle Children's Urgent Care in Seattle, Seattle Children's, Seattle Children's Urgent Care in Seattle, Kaiser Permanente, Seattle Children's, Seattle Children's Urgent Care in Seattle, CVS Health Corporation, Walgreens, Walgreens, Jefferson Healthcare, Emergency department, Walgreens, Neutering, CVS Health Corporation, Tuberculosis, Seattle Children's Hospital, Concentra, Optum - Smokey Point Walk-In Clinic, Throat, Covington, Pharmacy, Streptococcal pharyngitis, Pneumonia, Urinary tract infection, Streptococcal pharyngitis, X-ray, X-ray",6329,Seattle,1,26:38.0,Google Trends
767,healthcare,urgent care,topic,FALSE,"Mercy-GoHealth Urgent Care, SSM Health Urgent Care, SSM Health Behavioral Health Urgent Care, Total Access Urgent Care - Chesterfield, Mercy Urgent Care, Mercy, Total Access Urgent Care - Tower Grove, St. Luke's Urgent Care - Creve Coeur, 24/7 Urgent Care (Downtown St. Louis), Total Access Urgent Care - St. Peters, Mercy Urgent Care, Total Access Urgent Care - Creve Coeur, Total Access Urgent Care - Affton, SSM Health Urgent Care, Mercy-GoHealth Urgent Care, North City Urgent Care, Urgent care center, Total Access Urgent Care - Washington, SSM Health Behavioral Health Urgent Care, Total Access Urgent Care - Hampton, Mercy-GoHealth Urgent Care, Doctors Urgent Care Alton - Alton Urgent Care & Telemedicine, St. Luke's Urgent Care - Fenton, Zip Clinic Urgent Care | Maryland Heights, Urgent care center, Total Access Urgent Care - Valley Park, Total Access Urgent Care - St. Louis Hills, Concentra Urgent Care, SSM Health Cardinal Glennon Pediatric Urgent Care, SSM Health Urgent Care, Total Access Urgent Care, Total Access Urgent Care, Total Access Urgent Care, Total Access Urgent Care, Mercy, SSM Health Cardinal Glennon Pediatric Urgent Care, Mercy, Total Access Urgent Care - Wentzville",4425,St Louis,0,26:38.0,Google Trends
768,healthcare,urgent care,topic,FALSE,"Streptococcal pharyngitis, TriWest Healthcare Alliance, Planned Parenthood, SSM Health Medical Group, Gravois Road, Streptococcal pharyngitis, Dentistry, De Paul Drive, Kisker Road, Streptococcus, Free clinic, Swansea, Dr. Sonny Saggar, Chest pain, BJC Medical Group, STD testing, Anderson Hospital ExpressCare Bethalto, Walk-in clinic, Sinusitis, Emergency department, Southern Il Health Care Foundation, Streptococcal pharyngitis, Mantoux test, Free clinic, SIHF Healthcare - Alton, Winghaven Boulevard, OSF HealthCare - Medical Group - PromptCare, Washington University Children’s After Hours - South County, Hospital, Steroid, MinuteClinic, MinuteClinic, Walk-in clinic, STD testing, Fever, Recruitment, Elevance Health, Chest pain, Anderson Hospital ExpressCare Collinsville, Otorhinolaryngology, Heartland Women's Healthcare, HCA, Concentra, Emergency department, CVS Pharmacy, CVS, CVS, CVS Pharmacy, CVS, CVS Pharmacy, Cat, Pet, Orthopedics, Veterinarian, Veterinarian, Walgreens, Walgreens, CVS Health Corporation, SSM Health Medical Group, Affinia Healthcare, BJC Health, BJC HealthCare, Sexually transmitted infection, Essence Healthcare, Tuberculosis, Pediatrics, Throat, X-ray, MinuteClinic at CVS, Emergency department, X-ray, Pneumonia",7280,St Louis,1,26:38.0,Google Trends
769,technology,artificial intelligence,topic,FALSE,"Gaza, Regulatory compliance, Small Industry, Computer Science, Ai Weiwei, Course, Analysis, Computer programming, Business model, Plan, Sesame AI, Inc., SAM, Certification, Property, NVIDIA, Seattle Art Museum, cut, Ethics, Adobe, Language, Academic journal, LinkedIn, 2024, Large language model, Large language model, Deep learning, Deep learning, Grok, Large language model, Machine learning, Infrastructure, Business, Regulation, Learning, Regulation, Deep learning, connect, Health care, Adobe, Prediction, Learning, AI LIMIT, Limited Liability Company, Microsoft Copilot, Ryzen, Magic school, Cursor, Intelligent agent, Science, Computer Science, Scale AI, Hayao Miyazaki, Language model, Experience, Master's Degree, Future, Business model, Machine learning, Machine, United States, Regulatory compliance, Neural network, Image, NVIDIA, Law, Email, Small Industry, Cost, Name, Nvidia, Science, Course, Student, Design, Adobe Photoshop, Gemini, Text-to-image model, Character.ai, Education, Human, Engineering, Adobe Photoshop, Education, Robot, Course, User Experience, Character.ai, Adobe Photoshop, Character.ai, Gemini, Google AI, Claude, Google AI, Text-to-image model, Claude, OpenAI, Text-to-image model, Algorithm, Google AI, OpenAI, Claude, Gemini, Humanise.AI, Microsoft Bing, Meta AI, Grok, Microsoft Copilot, Humanise.AI, Grammarly, Plagiarism, Scale AI, Deep AI Inc, Speech synthesis, Manus, Seattle Art Museum, xAI, Anthropic",10844,Seattle,0,26:38.0,Google Trends
770,technology,artificial intelligence,topic,FALSE,"MIT Computer Science & Artificial Intelligence Laboratory, Generative artificial intelligence, Artificial general intelligence, Intelligence, Generative artificial intelligence, Generative artificial intelligence, Intelligence, A.I. Artificial Intelligence, Artificial intelligence content detection, Artificial intelligence content detection, Artificial general intelligence, Artificial intelligence content detection, A.I. Artificial Intelligence, Artificial intelligence art, A.I. Artificial Intelligence, Artificial general intelligence",897,Seattle,1,26:38.0,Google Trends
771,technology,artificial intelligence,topic,FALSE,"Sesame AI, Inc., Sushi Ai, AI LIMIT, Scale AI, Question.AI - Chatbot&Math AI, Sushi Ai, Sushi Ai, Education, Image, BigBear.ai, SPANK - Spicy AI Chats, SPANK - Spicy AI Chats, Education, Large language model, Character.ai, Character.ai, Character.ai, Text-to-image model, Language model, Text-to-image model, Text-to-image model, Education, Humanise.AI, Google AI, Humanise.AI, Google AI, Google AI, Humanise.AI, Sushi, Sushi",1749,St Louis,0,26:38.0,Google Trends
810,healthcare,urgent care,query,TRUE,blood clinics near me,,Seattle,0,26:38.0,Google Trends
811,healthcare,urgent care,query,TRUE,24/7 urgent care near me,,Seattle,1,26:38.0,Google Trends
812,healthcare,urgent care,query,TRUE,"strep throat symptoms, comprehensive healthcare yakima, evicore healthcare",,Seattle,2,26:38.0,Google Trends
813,healthcare,urgent care,query,TRUE,"dentist near me, total access urgent care tesson ferry, sonny saggar, walgreens pharmacy, planned parenthood, pet urgent care of st peters, sinus infection symptoms, urgent care vs emergency room, kidney infection symptoms, google ads, favorite healthcare staffing, mercy hospital st louis",,St Louis,0,26:38.0,Google Trends
814,healthcare,urgent care,query,TRUE,"urgent care near me, northside urgent care, mercy urgent care eureka mo, nearest urgent care to me, wellnow urgent care o'fallon il, fast track urgent care florissant mo, fast track urgent care florissant mo",,St Louis,1,26:38.0,Google Trends
772,technology,artificial intelligence,topic,FALSE,"DeepSeek, Social media, Training, Patient, Higher Education School, Analytics, Grok, Regulation, Artificial general intelligence, Software, Revolution, Deep learning, Behavior, Python, Science, Generative artificial intelligence, Regulation, Implementation, Generative artificial intelligence, Job, Gauth, Regulation, Generative artificial intelligence, Intelligence, Online chat, Microsoft Copilot, Student, A.I. Artificial Intelligence, Energy, University, Citation, Bias, Apple Intelligence, Studio Ghibli, Thought, Homework, Paraphrase, Gauth, Résumé, United States, ChatGPT, Science, Artificial intelligence content detection, Artificial intelligence content detection, Online chat, Learning, Course, Health care, United States, Human, Artificial intelligence art, Online chat, Capitalization, Artificial intelligence art, Machine learning, Income, Machine learning, Gemini, Bias, Critical thinking, Gemini, Gemini, Artificial intelligence art, A.I. Artificial Intelligence, Machine, Grok, Claude, OpenAI, Adobe Photoshop, PolyBuzz, Grok, Claude, Not safe for work, QuillBot, Cursor, Presentation",6603,St Louis,1,26:38.0,Google Trends
773,technology,cloud computing,topic,FALSE,"Software as a service, Google Cloud Platform, Server, User, Question, Security Camera, Amazon Web Services, Western Governors University, Security controls, Private cloud computing infrastructure, Product, Computing, Computing, Serverless computing, Cloud computing security, Cloud computing security, Parallel computing, On-premises software, Google Cloud Platform, Cloud Security Alliance, Information, Google Cloud Platform, Risk | Brilliant Math & Science Wiki, Microsoft Azure, Microsoft Azure",3723,Seattle,0,26:38.0,Google Trends
774,technology,cloud computing,topic,FALSE,"Hybrid cloud storage, Computer, Hybrid vehicle, Edge computing, Distributed computing, Cloud storage, Edge computing, Distributed computing, Distributed computing, Edge computing, Computer data storage, Hybrid vehicle, Hybrid cloud storage, Hybrid cloud storage",1577,Seattle,1,26:38.0,Google Trends
775,technology,cloud computing,topic,FALSE,"Automation, Industry, Computer network, Efficiency, Organization, Customer, Google Cloud Platform, World Wide Web, Technology, Amazon Web Services, Google Cloud Platform, Mattress, Internet, Password, Virtualization, Computer, Cost, Management, Computer network, Hybrid cloud storage, Data, Amazon Web Services, Operating system, Cloud storage, Server, User, Microsoft Azure, Research, Virtualization",3066,St Louis,0,26:38.0,Google Trends
776,technology,cloud computing,topic,FALSE,"Computing platform, Cloud computing, Computing, Edge computing, Distributed computing, Cloud computing, Distributed computing, Computing, Edge computing, Edge computing, Cloud computing security, Cloud computing security, Cloud computing security, Security, Private cloud computing infrastructure",1146,St Louis,1,26:38.0,Google Trends
777,technology,e-commerce,topic,FALSE,"Temu, China, Furniture, SHEIN, Consumer, Freight transport, Customer, Social Security, Safeway, Macy's, System, Social commerce, Social, Security, Brand, United States, Macy's, Inc., Pricing, E-commerce, Commerce, Shopping, Commerce, Shopping, T.J. Maxx, E-commerce, Shopping, Social, Commerce, Online shopping, Online shopping, Online shopping, Retail, Retail, Economy, Walmart, Society, Strategy, Retail, China, Pricing strategies, Pricing strategies, Grocery store, Charity shop, Social media, Social Security, Culture, Clothing, Social commerce, Wealth, Social Security Administration, Amazon.com, Amazon Hub Counter, Clothing, Furniture, Sales, Book, Market, Design, Brand, Walmart, Trade, Trade, Design, Computing platform, Trade, Marketing, Clothing, India, India, Grocery store, Safeway, Grocery store, Macy's, Inc.",6450,Seattle,0,26:38.0,Google Trends
778,technology,e-commerce,topic,FALSE,"Target Corporation, Fred Meyer, Costco Wholesale, Costco Wholesale, Costco Wholesale, Delivery, Target Corporation, Target, Target Corporation, Target, Delivery, Target, Delivery, Fred Meyer, Fred Meyer",168,Seattle,1,26:38.0,Google Trends
779,technology,e-commerce,topic,FALSE,"Commerce Bancshares, Commerce Bancshares, Commerce Bank, E-commerce, E-commerce, E-commerce, Commerce, E-commerce, Commerce, Commerce, Commerce",1414,St Louis,0,26:38.0,Google Trends
780,technology,e-commerce,topic,FALSE,"Profit, Social, Technology, Risk | Brilliant Math & Science Wiki, Amazon.com, Competition, Menards, United States, QVC, Internet, Fingerhut, Ross Stores, Ross Stores, Sam's Club, cheap, Grocery store, good, Product, Kohl's, Delivery, Pricing, good, Pricing, Shopping, Retail, Shopping, Macy's, Inc., HomeGoods, JCPenney, ALDI, Online shopping, Pricing strategies, Ross Dress for Less, Online shopping, Grocery store, Dress, Social Security, Small Industry, Marketing, JCPenney, Temu, Trade, Target, Marketing, Marketing, Social Security Administration, Social Security Administration, Social Security, Social Security Administration, Pricing strategies, Price, Vacation, Production, Social, Social Security, Sales, Walmart, Walmart, Consumer, create, Trade, Target Corporation, Schnucks, Target Corporation, ALDI, Personalization, Costco Wholesale, Target, QVC, Grocery store, Costco Wholesale, Schnucks, Aldi, JCPenney, ALDI, Kohl's",6971,St Louis,1,26:38.0,Google Trends
781,technology,enterprise software,topic,FALSE,"Software, Software, Software as a service, Enterprise resource planning, Enterprise resource planning, Enterprise software, Enterprise software, Enterprise software, Enterprise, Software engineer, Software development, Software development",657,Seattle,0,26:38.0,Google Trends
782,technology,enterprise software,topic,FALSE,"Data, Sales tax, used, Athletics, Tuition payments, Market, System, Vulnerability, Employee, Uber Technologies Inc, Temple Building - Upper School Humanities, important, Fee, Customer relationship management, Workflow, Customer relationship management, Workflow, Automation, Customer relationship management, Workflow, Cost, Seattle Academy, Service, Server, Sales, Website, Computer data storage, Seattle Academy, Engineer, Job, Seattle Academy, Microsoft Windows, Business intelligence, calendar, calendar, Temple Building - Upper School Humanities, Temple Building - Upper School Humanities, Platform as a service, Business-to-business, Athletics",3930,Seattle,1,26:38.0,Google Trends
783,technology,enterprise software,topic,FALSE,"Enterprise software, Software, Software as a service, Software as a service, Enterprise resource planning, Software as a service, Enterprise resource planning, Enterprise software, Enterprise software, Enterprise software, Enterprise, Application software, Enterprise, Enterprise",1021,St Louis,0,26:38.0,Google Trends
784,technology,enterprise software,topic,FALSE,"Information, Finance, Computer security, Business-to-business, Security, Organization, Platform as a service, Planning, Computer security, Workflow, Customer relationship management, Meaning, Business, Business-to-business, Computing platform, used, Workflow, Company, Resource, Operating system, used, Desktop computer, Planning, World Wide Technology, Computer, SAP, Production, Business-to-business, Contract, Meaning, Career",2790,St Louis,1,26:38.0,Google Trends
815,technology,artificial intelligence,query,TRUE,"a.i. artificial intelligence, jeff dunham artificial intelligence, aviation week and space technology",,Seattle,0,26:38.0,Google Trends
816,technology,artificial intelligence,query,TRUE,"manus ai, manus",,Seattle,1,26:38.0,Google Trends
817,technology,artificial intelligence,query,TRUE,"trump ai gaza, agentic ai vs generative ai, trump gaza ai video",,Seattle,2,26:38.0,Google Trends
785,technology,fintech,topic,FALSE,"Fee, Password, Amazon Web Services, Savings, Walmart, PayPal, Chime, Savings, Mercury Technologies, Near-field communication, New York, Account, Transaction account, Cheque, Citibank, Overdraft, Cryptocurrency, Columbia Banking System, Bank, Buy now, pay later, Wells Fargo, Bank, Management, Fintech, Fintech, Machine, Buy now, pay later, Buy now, pay later, Ramp, Online banking, Online banking, Online banking, Bank account, Affirm, Wells Fargo Bank, Home, check, Password, Technology, Deposit, Bank Of Montreal, Project, Meetup, KeyBank, Meetup, Godrej Properties, Digital, PayPal, Bank account, Startup company, Near-field communication, Apple, Cheque, Bank of America, PayPal, Bank of America, Ticket, Account, Bank of America, KeyBank Mobile Banking, Loan, Flight, Loan, Chase Bank, Klarna, PNC Financial Services, Chase Bank, KeyBank, Chase Bank, DoorDash, JPMorgan Chase & Co, Stripe, Inc., JPMorgan Chase & Co, Affirm, JPMorgan Chase & Co, Career, Deposit, Wells Fargo, Stripe, Inc., Wells Fargo Bank, Wells Fargo, Interest, Interest rate, Royal Bank of Canada, ABA routing transit number, U.S. Bancorp, U.S. Bancorp, ABA routing transit number, U.S. Bank Branch, RBC Royal Bank, Convention, Royal Bank of Canada, Wells Fargo Bank, Yahoo Mail, Columbia Banking System",6342,Seattle,0,26:38.0,Google Trends
786,technology,fintech,topic,FALSE,"Mobile payment, WSECU Mobile Banking, Credit, Whatcom Educational Credit Union, Payment, Mobile banking, Contactless payment, Becu, Mobile banking, ATM Twinstar Credit Union, Mobile banking, Mobile phone, Mobile phone, Mobile app, BECU, Mobile phone, Becu, Becu, BECU, BECU, Mobile payment, Mobile app, Credit, WSECU, Bank of America Financial Center, Washington State Employees Credit Union, Bank of America Financial Center, Bank of America Financial Center, Washington State Employees Credit Union, Credit checks, Credit checks, WSECU, Down payment, Credit union, WSECU, Credit union, Credit card, Credit union, Washington State Employees Credit Union",2030,Seattle,1,26:38.0,Google Trends
787,technology,fintech,topic,FALSE,"Bill paying, Deposit, Mobile banking, St. Louis Community Credit Union, Capital One, Transaction account, Credit, Account, Cheque, Affirm, Industry, Klarna, PNC Financial Services, Credit, Management, Payment, Small Industry, Discover Financial Services, Credit checks, Buy now, pay later, Fintech, Payment, Buy now, pay later, PNC Financial Services, Fintech, Payment, Buy now, pay later, Fintech, Online banking, Online banking, Online banking, Mobile banking, Mobile banking, Salary, Mobile phone, Mobile payment, 1st MidAmerica Credit Union, JPMorgan Chase & Co, Commerce Bancshares, Afterpay, PNC Financial Services, JPMorgan Chase & Co, Cheque, ATM, Regions Financial Corp, Regions Financial Corp, Regions Financial Corp, Mobile app, Transaction account, Credit, PNC Mobile, PNC Mobile, Interest, Credit checks, Account, Credit checks, Money, Rate, Cheque, Transaction account, Deposit account, Money, Savings, Interest, Savings account, Interest rate, check, ATM, Credit union, Deposit, U.S. Bancorp, Credit union, Account, 1st MidAmerica Credit Union, Klarna, U.S. Bancorp, JPMorgan Chase & Co, Credit union, U.S. Bancorp, St. Louis Community Credit Union",6242,St Louis,0,26:38.0,Google Trends
788,technology,fintech,topic,FALSE,"Bank account, Associated Bank, Bank statement, Wells Fargo Bank, Capital One Bank, Bank account, Bank, Bank, Bank, First Citizens Bank, First Citizens Bank, Bank Of Montreal, Regions Bank, Regions Bank, Regions Bank, PNC Bank, PNC Bank, PNC Bank, Bank of America, Bank of America Financial Center, Bank of America, Bank of America, Bank of America Financial Center, Bank of America Financial Center, U.S. Bank Branch, Commerce Bank, Chase Bank, Commerce Bank, Chase Bank, U.S. Bank Branch, Chase Bank, First Citizens Bank, UMB Bank, U.S. Bank Branch",2117,St Louis,1,26:38.0,Google Trends
789,healthcare,dental care,query,TRUE,"southside dental care, united health care dental provider portal, soft care dental, sterling dental care, puyallup valley dental care",,Seattle,0,26:38.0,Google Trends
790,healthcare,dental care,query,TRUE,"moses lake pediatric dentistry, oral surgery associates olympia, mobius knee braces, george with braces peppa pig, how much are braces with insurance, adult braces before and after, spokane pediatric dentistry, electric toothbrush for braces, teal braces, floss threaders for braces, white spots on teeth after braces, is invisalign cheaper than braces, incognito braces, best invisible braces, how much do braces cost with insurance",,Seattle,1,26:38.0,Google Trends
791,healthcare,dental care,query,TRUE,"bloom pediatric dentistry, oral surgery assistant jobs near me, united health care dental providers, dental implants specialist, dental care for kids marion il, billy shoes for braces, floss for braces, ceramic braces cost",,St Louis,0,26:38.0,Google Trends
792,healthcare,dental care,query,TRUE,"family dental care near me, southside dental care, southside dental care, jungermann dental care, prestige dental care, springfield dental care, all smiles dental care, jungermann dental care",,St Louis,1,26:38.0,Google Trends
793,healthcare,health insurance,query,TRUE,"medicare login, aetna medicare advantage login, unitedhealthcare medicare advantage login, aarp unitedhealthcare medicare advantage login, rick scott medicare, original medicare vs medicare advantage, medicare section nyt crossword, premera medicare supplement, medicare virtual visits, medicare age eligibility, planned parenthood, 1800 medicare, does medicare cover in home care, medicare vote 2025, who qualifies for medicare, does medicare cover hearing aids, humana medicare advantage plans 2025",,Seattle,0,26:38.0,Google Trends
794,healthcare,health insurance,query,TRUE,"dental office near me, medicare telehealth april 1, medicare ending telehealth, medicaid telehealth, when is open enrollment for health insurance 2025, is it illegal to not have health insurance, emmy statuette, molina health insurance phone number, the federal income taxes that are withheld from your paycheck are used to pay for what?, how many people are on medicaid, part time jobs with health insurance, united healthcare provider portal",,Seattle,1,26:38.0,Google Trends
795,healthcare,health insurance,query,TRUE,"anthem medicare advantage plans, anthem medicare advantage plans, medicare telehealth 2025, rick scott medicare fraud, medicare.gov, medicare telehealth april 1, does medicare cover hearing aids, rick scott medicare fraud case",,St Louis,0,26:38.0,Google Trends
796,healthcare,health insurance,query,TRUE,"clarkson eyecare, medical and dental insurance, when is open enrollment for health insurance 2025, aetna, principal dental insurance, medicare account login, social security login, medicare compare home health, ssa.gov, healthcare marketplace login",,St Louis,1,26:38.0,Google Trends
797,healthcare,mental health,query,TRUE,"optimum mental health services, phoenix counseling services, sertraline, mental health counselor salary, hailey van lith, apa citation generator, world mental health day 2025, mindful therapy group, sound mental health tukwila, sound mental health tukwila, sound mental health capitol hill, mental health evaluations near me, sarcopenia, mental health matters hoodie",,Seattle,0,26:38.0,Google Trends
798,healthcare,mental health,query,TRUE,"men's mental health month, when is mental health awareness month, when is mental health awareness month, can you take fmla for mental health",,Seattle,1,26:38.0,Google Trends
799,healthcare,mental health,query,TRUE,"aj brown, aj brown mental health",,St Louis,0,26:38.0,Google Trends
823,technology,e-commerce,query,TRUE,"groceries shopping online, hira textiles online shopping, marshalls online shopping, goodwill shopping online",,Seattle,2,26:38.0,Google Trends
824,technology,e-commerce,query,TRUE,commerce bank,,St Louis,0,26:38.0,Google Trends
825,technology,e-commerce,query,TRUE,"walmart .com shopping online, aldi online shopping, jcpenney, von maur online shopping",,St Louis,1,26:38.0,Google Trends
826,technology,e-commerce,query,TRUE,lazada philippines online shopping,,St Louis,2,26:38.0,Google Trends
827,technology,enterprise software,query,TRUE,uber saas model,,Seattle,0,26:38.0,Google Trends
828,technology,enterprise software,query,TRUE,erp systems examples,,Seattle,1,26:38.0,Google Trends
829,technology,enterprise software,query,TRUE,saas stands for,,Seattle,2,26:38.0,Google Trends
830,technology,enterprise software,query,TRUE,event technology service,,St Louis,0,26:38.0,Google Trends
831,technology,fintech,query,TRUE,"icu online banking, hsbc online banking, sound credit union online banking, first tech online banking, online icici banking, becu.com online banking, tccu online banking, regions online banking, heritage online banking, www.gesa.com online banking, www.becu.org online banking login",,Seattle,0,26:38.0,Google Trends
832,technology,fintech,query,TRUE,"camilla just opened a new checking account. how can it help her better manage her money?, mercury fintech, bank of america credit card login, service credit union online banking login, bank of america online banking sign in, boa online banking login, gmail inbox, bank of hawaii online banking, costco citi card login, first federal online banking login",,Seattle,1,26:38.0,Google Trends
833,technology,fintech,query,TRUE,"bmo online banking login, capital one login, enterprise online banking, regions.com online banking, chase card login",,St Louis,0,26:38.0,Google Trends
834,technology,fintech,query,TRUE,"fintech meaning, wells fargo online banking, first midamerica credit union online banking, www.usbank.com online banking, how can turning on text and email alerts help keep your account safe?, how might a cashless society negatively impact someone who is unbanked or underbanked?, woodforest national bank online banking",,St Louis,1,26:38.0,Google Trends
835,healthcare,dental care,topic,TRUE,"Cost, Tacoma, Emergency Dental Care, Saturday, Pediatrics, cheap, Dental school, Oral Surgery, University Oral & Maxillofacial Surgery, Delta Dental, Ballard Oral Surgery, Molar, Graft, Dental extraction, Orthognathic surgery, Employee benefits, MetLife, dental implants mexico, Dental floss, Emergency Dental Care USA, Oral and maxillofacial surgery, Plastic surgery, Spokane Oral Surgery, Crown, Affordable Dental Care, Tricare, Implant, Pure Dental Care, Seattle Special Care Dentistry, Graft, Medical school, Suspenders, Cat Dental Care, Orthopedics, Carat, Statue of Liberty, Strut, Riverstone Dental Care, Mouth, Medical record, Bright Now! Dental, Strut bar, Forrest Gump, Toothache, Screw, Maxillary expansion, American Dental Association, Dental restoration, SmileDirectClub, Maxillary expansion, Dentek Floss Threaders, Community health center, normal, Dental American Group, Fluoride, Soft diet",,Seattle,0,26:38.0,Google Trends
836,healthcare,dental care,topic,TRUE,"Tooth whitening, Tooth whitening, Tooth, Orthodontist, Tooth whitening, Medicine, Wisdom tooth, Sunshine Pediatric Dentistry, Woodinville Pediatric Dentistry, Redmond Ridge, Tissue, Surgeon, Puget Sound Pediatric Dentistry, Evergreen Pediatric Dentistry, Veneer, Tissue, Insurance policy, Tongue, Root canal, Finding Nemo, Tacoma Pediatric Dentistry, Moses Lake, Wisdom tooth, Stain, Plan, Elastics, Molina Healthcare, Monroe, Mummy Pig, Piksters Wax for Orthodontics and Braces, Canine tooth, Molina Healthcare Inc, Healing, Orthodontics, Elastics, Preferred provider organization, AppleCare+, Root canal, Meniscus, Root canal treatment, Halitosis, Bronze, C++, Tendinopathy, Deciduous teeth, Canine tooth, Alloy, Teal, Incisor, Lesion, Red Braces, Fake Braces, Splint",,Seattle,1,26:38.0,Google Trends
837,healthcare,dental care,topic,TRUE,"Aspen Dental, Delta Dental, Emergency Dental Care, Delta Dental, Emergency Dental Care, Dental Care For Kids, Valley Park Dental Care, Dental Care for Kids, Emergency, Urgent Dental Care, Franklin County Dental & Implants, New Creation Dental Care, Dental restoration, American Dental Care, Dental Care for Kids, Dental implant, Alpha Dental Care, Home care, All Smiles Dental Care, Dental Assistant, Emergency department, Nuvia Dental Implant Center, Delta Dental, Dental Care of Mt. Vernon, Dental school",,St Louis,0,26:38.0,Google Trends
838,healthcare,dental care,topic,TRUE,"Aetna, Tooth, St. Louis Pediatric Dentistry - Ladue, Medicare, Franklin County, Tongue, Average cost, United Health, CareCredit Credit Card, Orthodontics, Southern Illinois Pediatric Dentistry, Midwest Oral and Maxillofacial Surgery, Orthodontics, Endodontics, Oral and maxillofacial surgery, Los Angeles, Principle, Finance, Surgeon, Toothbrush, Conway, Southwest Oral Surgery & Dental Implants, Endodontics, Little Egypt Pediatric Dentistry, Lawyer, Elbow, Elastics, Visual perception, Bone, Visual perception, Medicare, Health insurance, Knee Pain, Oral irrigator, monthly, LightForce Orthodontics, Mount Vernon, Fake Braces, Chewing, Gums, Thumb, Lingual braces, Cigna, Spring, O'Fallon, Potato chip, Headgear, Veneer, Orthodontist, Mandible, Premolar",,St Louis,1,26:38.0,Google Trends
839,healthcare,health insurance,topic,TRUE,"Insurance, Employee benefits, Employee, Centers for Medicare & Medicaid Services, Medigap, Insurance policy, Cigna, The Guardian Life Insurance Company of America, Cataract surgery, Dental Assistant, Dental insurance, Annual enrollment, Auto insurance, Cataract, Delta Dental, Willamette Dental Insurance, Inc., Cigna, Delta Dental, Comfort Dental, Dental hygienist, Companion Life Insurance Company, Medigap, Insurance Broker, Explanation of benefits, Medicare Advantage",,Seattle,0,26:38.0,Google Trends
840,healthcare,health insurance,topic,TRUE,"Drug, Health, Social Security, employer, Social Security Administration, Social Security, Principal, Warby Parker, Seattle Public Schools, Social Security Administration, Form, Social Security, Spectera, Inc., Dentistry, Plan, Ray-Ban Stories, Ray-Ban, Supplemental Security Income, Fax, Visionworks, Dietary supplement, Preferred provider organization, Grocery store, Molina Healthcare Inc, Walmart Vision & Glasses, America's Best Contacts & Eyeglasses, USAA, Warby Parker, Elevance Health, High-deductible health plan, LensCrafters, Community college, Gym, Kaiser, Telemedicine, Humana, Regence BlueCross BlueShield of Oregon, District, Ohio, Ophthalmologist, Formulary, Prior authorization, Mutual of Omaha Bank, Mutual of Omaha, LifeWise Health Plan of Washington, Nursing, Tricare, United HealthCare Service LLC, Transport, Fluoride, Tax deduction, Optometry, Molina Healthcare Inc, CVS, available, Gingivitis, Mutual of Omaha, Cambia Health Solutions, Shiba Inu, Tricare, Uniform, Community Health Plan of Washington, Service, Nitrous oxide, CareCredit, LLC, Recession, Income tax, Aflac, Pediatric dentistry, Visual perception, Wisdom, Dependant, Progressive, Osteoporosis, KFF, Optum, The New York Times crossword",,Seattle,1,26:38.0,Google Trends
