,id,industry,sub_industry,data_type,is_breakout,keywords,search_volume,city_name,cluster_number,added_at,data_source
89,576,healthcare,telehealth,topic,FALSE,"License, Technology, Nurse, Mercy, Pharmaceutical drug, Anthem, Company, Rural area, Certification, Medicaid, Job, Cigna, UnitedHealth Group Inc, Screening, Data, Telemedicine, Tricare, Online doctor, Telemedicine, Hospital, Telemedicine, Artificial intelligence, Medicine, Remote work, Artificial intelligence, Artificial intelligence, Medicare, UnitedHealthcare Inc, ICD-10, Job, Career, Pharmacy, Urinary tract infection, Ultrasonography, Technology, Technology, Radiographer, Clinic, Job, Higher Education School, Technician, Hospital, System, Salary, Career, Sonographer, Salary, Radiographer, Higher Education School, Physician, Pharmacy Technician, Science, Intelligence, Donald Trump, Data, Physician, Technician, Science, Patient, Psychiatric technician, Patient, Career, Unlicensed assistive personnel, Medicare, Job, Urgent care center, Nurse, Medical prescription, Insurance, Teladoc",5484,St Louis,0,17:57.8,Google Trends
90,634,technology,e-commerce,query,TRUE,"groceries shopping online, marshalls online shopping, winco online shopping, goodwill shopping online",,Seattle,0,17:57.8,Google Trends
91,579,healthcare,urgent care,topic,FALSE,"ZoomCare, Providence Medical Group, Vaccine, Blood test, - The Everett Clinic, Pain management, Providence Medical Group, Everett, Port Orchard, Ear pain, MultiCare Health System, Inc., Chest pain, Wenatchee, Mantoux test, Edmonds, Everett, Northgate, Veterinarian, MinuteClinic, MinuteClinic, Carbon Health Urgent Care Lynnwood - Lynnwood Place, CT scan, Clinic, Throat, Renton, MinuteClinic, Soccer, Sea Mar, MinuteClinic at CVS, Walk-in clinic, Walk-in clinic, 10 Minute Walk-In Clinic, MultiCare, Allegro Pediatrics-, University Place, Totem Lake, Pain, Infection, Allegro Pediatrics-, Aetna, Regence BlueCross BlueShield of Oregon, Otitis media, The Polyclinic, MultiCare, Carbon Health, Sore throat, Abortion, GE Healthcare, Change Healthcare, CVS Pharmacy, CVS, CVS Pharmacy, Community, Virginia Mason Medical Center, Newcastle, The Doctors Clinic, Emergency department, CVS Pharmacy, Veterinarian, Veterinarian, The Everett Clinic, - The Everett Clinic, Molina Healthcare, Molina Healthcare Inc, MultiCare Health System, Inc., CVS Health Corporation, Neutering, MultiCare Health System, Inc., Mantoux test, Edmonds, Neutering, - The Everett Clinic, MinuteClinic at CVS, Kaiser Permanente, CVS Health Corporation, Walgreens, Emergency department, Jefferson Healthcare, Walgreens, Walgreens, Neutering, Tuberculosis, CVS Health Corporation, Pharmacy, Concentra, Optum - Smokey Point Walk-In Clinic, Throat, Covington, Streptococcal pharyngitis, Pneumonia, Urinary tract infection, Streptococcal pharyngitis, X-ray, X-ray",6556,Seattle,1,17:57.8,Google Trends
92,580,healthcare,urgent care,topic,FALSE,"Mercy-GoHealth Urgent Care, SSM Health Urgent Care, SSM Health Behavioral Health Urgent Care, Total Access Urgent Care - Chesterfield, Mercy Urgent Care, Total Access Urgent Care - Tower Grove, St. Luke's Urgent Care - Creve Coeur, Mercy Urgent Care, Total Access Urgent Care - St. Peters, 24/7 Urgent Care (Downtown St. Louis), Total Access Urgent Care - Creve Coeur, Total Access Urgent Care - Affton, SSM Health Urgent Care, Mercy-GoHealth Urgent Care, North City Urgent Care, Urgent care center, Total Access Urgent Care - Washington, SSM Health Behavioral Health Urgent Care, Mercy-GoHealth Urgent Care, Total Access Urgent Care - Hampton, Urgent care center, Doctors Urgent Care Alton - Alton Urgent Care & Telemedicine, St. Luke's Urgent Care - Fenton, Zip Clinic Urgent Care | Maryland Heights, Total Access Urgent Care - Valley Park, Total Access Urgent Care - St. Louis Hills, SSM Health Urgent Care, Concentra Urgent Care, SSM Health Cardinal Glennon Pediatric Urgent Care, Total Access Urgent Care, Total Access Urgent Care, Total Access Urgent Care, Total Access Urgent Care, SSM Health Cardinal Glennon Pediatric Urgent Care, Total Access Urgent Care - Wentzville",4246,St Louis,0,17:57.8,Google Trends
93,581,healthcare,urgent care,topic,FALSE,"Streptococcal pharyngitis, TriWest Healthcare Alliance, Planned Parenthood, SSM Health Medical Group, Gravois Road, Streptococcal pharyngitis, Dentistry, De Paul Drive, Kisker Road, Streptococcus, Free clinic, Mercy, Swansea, Dr. Sonny Saggar, Chest pain, BJC Medical Group, STD testing, Anderson Hospital ExpressCare Bethalto, Walk-in clinic, Sinusitis, Emergency department, Streptococcal pharyngitis, Southern Il Health Care Foundation, Mantoux test, Free clinic, SIHF Healthcare - Alton, Winghaven Boulevard, OSF HealthCare - Medical Group - PromptCare, Washington University Children’s After Hours - South County, Hospital, Steroid, MinuteClinic, MinuteClinic, Walk-in clinic, STD testing, Fever, Recruitment, Elevance Health, Chest pain, Anderson Hospital ExpressCare Collinsville, Otorhinolaryngology, Heartland Women's Healthcare, HCA, Concentra, Emergency department, CVS Pharmacy, CVS, CVS, CVS Pharmacy, CVS, CVS Pharmacy, Cat, Pet, Orthopedics, Veterinarian, Veterinarian, Walgreens, Walgreens, CVS Health Corporation, SSM Health Medical Group, Mercy, Affinia Healthcare, BJC Health, BJC HealthCare, Sexually transmitted infection, Essence Healthcare, Tuberculosis, Pediatrics, Throat, X-ray, MinuteClinic at CVS, X-ray, Emergency department, Mercy, Pneumonia",7459,St Louis,1,17:57.8,Google Trends
94,582,technology,artificial intelligence,topic,FALSE,"Gaza, Regulatory compliance, Small Industry, Computer Science, Ai Weiwei, Course, Analysis, Computer programming, Business model, Plan, Sesame AI, Inc., SAM, Certification, Property, NVIDIA, Seattle Art Museum, cut, Ethics, Adobe, Language, Academic journal, LinkedIn, 2024, Large language model, Large language model, Deep learning, Deep learning, Grok, Large language model, Machine learning, Infrastructure, Business, Regulation, Learning, Regulation, Deep learning, connect, Health care, Adobe, Prediction, Learning, AI LIMIT, Limited Liability Company, Microsoft Copilot, Ryzen, Magic school, Cursor, Intelligent agent, Science, Computer Science, Scale AI, Hayao Miyazaki, Language model, Experience, Master's Degree, Future, Business model, Machine learning, Machine, United States, Regulatory compliance, Neural network, Image, NVIDIA, Law, Email, Small Industry, Cost, Name, Nvidia, Science, Course, Student, Design, Adobe Photoshop, Gemini, Text-to-image model, Character.ai, Education, Human, Engineering, Adobe Photoshop, Education, Robot, Course, User Experience, Character.ai, Adobe Photoshop, Character.ai, Gemini, Google AI, Claude, Google AI, Text-to-image model, Claude, OpenAI, Text-to-image model, Algorithm, Google AI, OpenAI, Claude, Gemini, Humanise.AI, Microsoft Bing, Meta AI, Grok, Microsoft Copilot, Humanise.AI, Grammarly, Plagiarism, Scale AI, Deep AI Inc, Speech synthesis, Manus, Seattle Art Museum, xAI, Anthropic",10844,Seattle,0,17:57.8,Google Trends
95,583,technology,artificial intelligence,topic,FALSE,"MIT Computer Science & Artificial Intelligence Laboratory, Generative artificial intelligence, Artificial general intelligence, Intelligence, Generative artificial intelligence, Generative artificial intelligence, Intelligence, A.I. Artificial Intelligence, Artificial intelligence content detection, Artificial intelligence content detection, Artificial general intelligence, Artificial intelligence content detection, A.I. Artificial Intelligence, Artificial intelligence art, A.I. Artificial Intelligence, Artificial general intelligence",897,Seattle,1,17:57.8,Google Trends
96,584,technology,artificial intelligence,topic,FALSE,"Artificial general intelligence, Generative artificial intelligence, Generative artificial intelligence, Generative artificial intelligence, Intelligence, A.I. Artificial Intelligence, Apple Intelligence, Artificial intelligence content detection, Artificial intelligence content detection, Artificial intelligence art, Artificial intelligence art, A.I. Artificial Intelligence, Artificial intelligence art",712,St Louis,0,17:57.8,Google Trends
97,615,healthcare,pharmaceuticals,query,TRUE,"precision medical groups vision for personalized medicine, precision medical groups vision for personalized medicine, fda flu vaccines, iowa vaccines, guanfacine side effects, postal prescriptions, valsartan, spironolactone, old dominion, mennonites and vaccines, naltrexone, kaiser permanente",,Seattle,0,17:57.8,Google Trends
98,616,healthcare,pharmaceuticals,query,TRUE,"mist pharmaceuticals stock, acadia pharmaceuticals, recursion pharmaceuticals, archer aviation stock, jazz pharmaceuticals stock, phathom pharmaceuticals, bbai stock, tarsus pharmaceuticals, tonix pharmaceuticals stock price, amd stock, vertex pharmaceuticals stock price, aveo pharmaceuticals",,Seattle,1,17:57.8,Google Trends
99,617,healthcare,pharmaceuticals,query,TRUE,"stock market, teva pharmaceuticals, madrigal pharmaceuticals, catalyst pharmaceuticals stock",,St Louis,0,17:57.8,Google Trends
100,635,technology,e-commerce,query,TRUE,"poshmark, hira textiles online shopping",,Seattle,1,17:57.8,Google Trends
101,585,technology,artificial intelligence,topic,FALSE,"DeepSeek, Sesame AI, Inc., Social media, Training, Patient, Higher Education School, Analytics, Sushi Ai, Grok, Regulation, Software, AI LIMIT, Revolution, Scale AI, Deep learning, Science, Behavior, Python, Sushi Ai, Regulation, Implementation, Job, Regulation, Question.AI - Chatbot&Math AI, Gauth, Microsoft Copilot, Sushi Ai, Online chat, Education, Student, Energy, University, Image, Citation, Bias, BigBear.ai, SPANK - Spicy AI Chats, Thought, Studio Ghibli, Homework, Paraphrase, Résumé, SPANK - Spicy AI Chats, Gauth, United States, Education, ChatGPT, Large language model, Science, Course, Health care, Online chat, United States, Learning, Machine learning, Human, Online chat, Character.ai, Capitalization, Machine learning, Income, Character.ai, Character.ai, Bias, Education, Gemini, Text-to-image model, Critical thinking, Text-to-image model, Gemini, Language model, Gemini, Text-to-image model, Machine, Google AI, OpenAI, Humanise.AI, Google AI, Adobe Photoshop, Claude, Grok, Humanise.AI, Humanise.AI, Google AI, PolyBuzz, Sushi, Grok, Sushi, Claude, Not safe for work, QuillBot, Cursor, Presentation",7640,St Louis,1,17:57.8,Google Trends
102,586,technology,cloud computing,topic,FALSE,"Software as a service, Google Cloud Platform, Hybrid cloud storage, Server, User, Question, Security Camera, Amazon Web Services, Western Governors University, Computer, Security controls, Product, Cloud storage, Computer data storage, Cloud computing security, Cloud computing security, Hybrid cloud storage, On-premises software, Hybrid cloud storage, Google Cloud Platform, Cloud Security Alliance, Information, Google Cloud Platform, Risk | Brilliant Math & Science Wiki, Microsoft Azure, Microsoft Azure",3965,Seattle,0,17:57.8,Google Trends
103,587,technology,cloud computing,topic,FALSE,"Private cloud computing infrastructure, Hybrid vehicle, Computing, Edge computing, Distributed computing, Computing, Edge computing, Distributed computing, Serverless computing, Distributed computing, Edge computing, Hybrid vehicle, Parallel computing",1335,Seattle,1,17:57.8,Google Trends
104,588,technology,cloud computing,topic,FALSE,"Computing platform, Cloud computing, Computing, Edge computing, Distributed computing, Cloud computing, Distributed computing, Computing, Edge computing, Edge computing, Cloud computing security, Cloud computing security, Cloud computing security, Security, Private cloud computing infrastructure, Cloud storage",1157,St Louis,0,17:57.8,Google Trends
105,589,technology,cloud computing,topic,FALSE,"Automation, Industry, Computer network, Efficiency, Organization, Customer, Google Cloud Platform, World Wide Web, Technology, Amazon Web Services, Google Cloud Platform, Mattress, Internet, Password, Virtualization, Computer, Cost, Management, Computer network, Hybrid cloud storage, Data, Amazon Web Services, Operating system, Server, User, Microsoft Azure, Research, Virtualization",3055,St Louis,1,17:57.8,Google Trends
106,590,technology,e-commerce,topic,FALSE,"Temu, China, Furniture, SHEIN, Consumer, Freight transport, Customer, Safeway, Macy's, System, Brand, United States, Macy's, Inc., Shopping, T.J. Maxx, Shopping, Shopping, Pricing, Online shopping, Online shopping, Online shopping, Retail, Retail, Economy, Walmart, Society, Strategy, Retail, Target Corporation, China, Pricing strategies, Pricing strategies, Grocery store, Charity shop, Fred Meyer, Culture, Clothing, Wealth, Amazon.com, Amazon Hub Counter, Clothing, Costco Wholesale, Furniture, Sales, Costco Wholesale, Costco Wholesale, Book, Market, Design, Brand, Walmart, Trade, Trade, Design, Computing platform, Marketing, Trade, Delivery, Target, Clothing, Target Corporation, India, Target Corporation, Safeway, Delivery, Grocery store, Target, Grocery store, Delivery, Target, India, Fred Meyer, Fred Meyer, Macy's, Inc.",5343,Seattle,0,17:57.8,Google Trends
107,591,technology,e-commerce,topic,FALSE,"Social Security, Social commerce, Social, Security, Commerce, E-commerce, E-commerce, Commerce, Social, Commerce, Social media, Social Security, Social commerce, Social Security Administration",1275,Seattle,1,17:57.8,Google Trends
108,592,technology,e-commerce,topic,FALSE,"Social, Commerce Bancshares, Commerce Bancshares, Commerce Bank, E-commerce, E-commerce, E-commerce, Commerce, E-commerce, Commerce, ALDI, Commerce, Social Security, Commerce, Social Security Administration, Social Security Administration, Social Security, Social Security Administration, Social, Social Security, ALDI, Aldi, ALDI",2303,St Louis,0,17:57.8,Google Trends
109,593,technology,e-commerce,topic,FALSE,"Profit, Technology, Amazon.com, Risk | Brilliant Math & Science Wiki, Competition, QVC, Menards, United States, Internet, Fingerhut, Ross Stores, Ross Stores, Sam's Club, cheap, good, Product, Grocery store, Delivery, Kohl's, Macy's, Inc., JCPenney, Retail, Shopping, Pricing, Shopping, good, Pricing, HomeGoods, Online shopping, Pricing strategies, Ross Dress for Less, Online shopping, Dress, Grocery store, Marketing, Small Industry, Temu, JCPenney, Trade, Marketing, Target, Marketing, Pricing strategies, Price, Vacation, Production, Sales, Walmart, Walmart, Consumer, create, Trade, Target Corporation, Schnucks, Target Corporation, Personalization, Costco Wholesale, Target, QVC, Grocery store, Costco Wholesale, Schnucks, JCPenney, Kohl's",6082,St Louis,1,17:57.8,Google Trends
110,594,technology,enterprise software,topic,FALSE,"Software, Software, Software as a service, Enterprise resource planning, Enterprise resource planning, Enterprise software, Enterprise software, Enterprise software, Enterprise, Software engineer, Software development, Software development",657,Seattle,0,17:57.8,Google Trends
111,595,technology,enterprise software,topic,FALSE,"Data, Sales tax, used, Athletics, Tuition payments, Market, System, Vulnerability, Employee, Uber Technologies Inc, Temple Building - Upper School Humanities, important, Fee, Customer relationship management, Workflow, Customer relationship management, Workflow, Automation, Customer relationship management, Workflow, Cost, Seattle Academy, Service, Server, Sales, Website, Computer data storage, Seattle Academy, Engineer, Job, Seattle Academy, Microsoft Windows, Business intelligence, calendar, calendar, Temple Building - Upper School Humanities, Temple Building - Upper School Humanities, Platform as a service, Business-to-business, Athletics",3930,Seattle,1,17:57.8,Google Trends
112,596,technology,enterprise software,topic,FALSE,"Information, Finance, Computer security, Business-to-business, Security, Organization, Platform as a service, Planning, Computer security, Workflow, Customer relationship management, Meaning, Business, Business-to-business, Computing platform, used, Workflow, Company, Resource, Operating system, used, Desktop computer, Planning, World Wide Technology, Computer, SAP, Production, Business-to-business, Contract, Meaning, Career",2790,St Louis,0,17:57.8,Google Trends
113,597,technology,enterprise software,topic,FALSE,"Enterprise software, Software, Software as a service, Software as a service, Enterprise resource planning, Software as a service, Enterprise resource planning, Enterprise software, Enterprise software, Enterprise software, Enterprise, Application software, Enterprise, Enterprise",1021,St Louis,1,17:57.8,Google Trends
114,618,healthcare,pharmaceuticals,query,TRUE,"abbvie clinical trials, iowa vaccines, clinical trials .gov, blood thinner medications, hib vaccine, common blood pressure medications, feb 28 economic blackout protest",,St Louis,1,17:57.8,Google Trends
115,619,healthcare,telehealth,query,TRUE,"telehealth band, telehealth changes 2025, informed delivery",,Seattle,0,17:57.8,Google Trends
116,636,technology,e-commerce,query,TRUE,von maur online shopping,,St Louis,0,17:57.8,Google Trends
117,599,technology,fintech,topic,FALSE,"Fee, Password, Amazon Web Services, Savings, Mobile payment, WSECU Mobile Banking, Walmart, PayPal, Chime, Savings, Credit, Mercury Technologies, New York, Near-field communication, Whatcom Educational Credit Union, Citibank, Cheque, Overdraft, Cryptocurrency, Columbia Banking System, Fintech, Buy now, pay later, Management, Buy now, pay later, Contactless payment, Buy now, pay later, Ramp, Mobile banking, Payment, Fintech, Machine, Online banking, Online banking, Online banking, Home, Affirm, check, Becu, Mobile banking, ATM Twinstar Credit Union, Mobile banking, Mobile phone, Project, Password, Technology, Deposit, Mobile phone, KeyBank, Meetup, Godrej Properties, Mobile app, Meetup, Digital, PayPal, BECU, Mobile phone, Becu, Becu, BECU, BECU, Startup company, Near-field communication, Mobile payment, Mobile app, Apple, Credit, Cheque, WSECU, PayPal, Washington State Employees Credit Union, Ticket, Flight, Washington State Employees Credit Union, Loan, KeyBank Mobile Banking, KeyBank, DoorDash, Klarna, Credit checks, Loan, Affirm, Credit checks, Stripe, Inc., Career, Deposit, WSECU, Down payment, Interest, Interest rate, Stripe, Inc., Credit card, ABA routing transit number, Washington State Employees Credit Union, U.S. Bancorp, Credit union, Credit union, U.S. Bancorp, ABA routing transit number, Credit union, WSECU, Convention, Yahoo Mail, Columbia Banking System",7372,Seattle,1,17:57.8,Google Trends
118,600,technology,fintech,topic,FALSE,"Bank account, Associated Bank, Bank statement, Wells Fargo Bank, Capital One Bank, Bank account, Bank, Bank, Bank, First Citizens Bank, First Citizens Bank, Bank Of Montreal, Regions Bank, Regions Bank, Regions Bank, PNC Bank, PNC Bank, PNC Bank, Bank of America, Bank of America Financial Center, Bank of America, Bank of America, Bank of America Financial Center, Bank of America Financial Center, U.S. Bank Branch, Commerce Bank, Chase Bank, Commerce Bank, Chase Bank, U.S. Bank Branch, Chase Bank, First Citizens Bank, UMB Bank, U.S. Bank Branch",2117,St Louis,0,17:57.8,Google Trends
119,601,technology,fintech,topic,FALSE,"Bill paying, Deposit, Mobile banking, St. Louis Community Credit Union, Capital One, Transaction account, Credit, Account, Cheque, Affirm, Industry, Klarna, PNC Financial Services, Credit, Management, Payment, Small Industry, Discover Financial Services, Credit checks, Buy now, pay later, Fintech, Payment, Buy now, pay later, PNC Financial Services, Fintech, Payment, Buy now, pay later, Fintech, Online banking, Online banking, Online banking, Mobile banking, Mobile banking, Salary, Mobile phone, Mobile payment, 1st MidAmerica Credit Union, JPMorgan Chase & Co, Commerce Bancshares, Afterpay, PNC Financial Services, JPMorgan Chase & Co, Cheque, ATM, Regions Financial Corp, Regions Financial Corp, Regions Financial Corp, Mobile app, Transaction account, Credit, PNC Mobile, PNC Mobile, Interest, Credit checks, Account, Credit checks, Money, Rate, Cheque, Transaction account, Deposit account, Money, Savings, Interest, Savings account, Interest rate, check, ATM, Credit union, Deposit, U.S. Bancorp, Credit union, Account, 1st MidAmerica Credit Union, Klarna, U.S. Bancorp, JPMorgan Chase & Co, Credit union, U.S. Bancorp, St. Louis Community Credit Union",6242,St Louis,1,17:57.8,Google Trends
120,602,healthcare,dental care,query,TRUE,"southside dental care, united health care dental provider portal, soft care dental, sterling dental care, puyallup valley dental care",,Seattle,0,17:57.8,Google Trends
121,603,healthcare,dental care,query,TRUE,"moses lake pediatric dentistry, oral surgery associates olympia, mobius knee braces, george with braces peppa pig, how much are braces with insurance, adult braces before and after, spokane pediatric dentistry, electric toothbrush for braces, teal braces, floss threaders for braces, white spots on teeth after braces, is invisalign cheaper than braces, incognito braces, best invisible braces, how much do braces cost with insurance",,Seattle,1,17:57.8,Google Trends
122,604,healthcare,dental care,query,TRUE,"family dental care near me, southside dental care, southside dental care, jungermann dental care, prestige dental care, springfield dental care, all smiles dental care, jungermann dental care",,St Louis,0,17:57.8,Google Trends
123,605,healthcare,dental care,query,TRUE,"bloom pediatric dentistry, oral surgery assistant jobs near me, united health care dental providers, dental implants specialist, dental care for kids marion il, billy shoes for braces, floss for braces, ceramic braces cost",,St Louis,1,17:57.8,Google Trends
124,606,healthcare,health insurance,query,TRUE,"rick scott medicare, dental office near me, medicare telehealth april 1, medicare section nyt crossword, medicare ending telehealth, premera medicare supplement, medicaid telehealth, medicare virtual visits, medicare age eligibility, planned parenthood, when is open enrollment for health insurance 2025, is it illegal to not have health insurance, does medicare cover in home care, emmy statuette, molina health insurance phone number, the federal income taxes that are withheld from your paycheck are used to pay for what?, medicare vote 2025, how many people are on medicaid, does medicare cover hearing aids, part time jobs with health insurance, united healthcare provider portal",,Seattle,0,17:57.8,Google Trends
125,607,healthcare,health insurance,query,TRUE,"medicare login, aetna medicare advantage login, unitedhealthcare medicare advantage login, aarp unitedhealthcare medicare advantage login, original medicare vs medicare advantage, 1800 medicare, who qualifies for medicare, humana medicare advantage plans 2025",,Seattle,1,17:57.8,Google Trends
126,608,healthcare,health insurance,query,TRUE,"clarkson eyecare, medical and dental insurance, when is open enrollment for health insurance 2025, aetna, principal dental insurance, medicare telehealth 2025, medicare account login, social security login, medicare telehealth april 1, medicare compare home health, ssa.gov, healthcare marketplace login",,St Louis,0,17:57.8,Google Trends
127,609,healthcare,health insurance,query,TRUE,"anthem medicare advantage plans, anthem medicare advantage plans, rick scott medicare fraud, medicare.gov, does medicare cover hearing aids, rick scott medicare fraud case",,St Louis,1,17:57.8,Google Trends
128,610,healthcare,mental health,query,TRUE,"men's mental health month, when is mental health awareness month, when is mental health awareness month, can you take fmla for mental health",,Seattle,0,17:57.8,Google Trends
129,611,healthcare,mental health,query,TRUE,"optimum mental health services, phoenix counseling services, sertraline, mental health counselor salary, hailey van lith, apa citation generator, world mental health day 2025, mindful therapy group, sound mental health tukwila, sound mental health tukwila, sound mental health capitol hill, mental health evaluations near me, sarcopenia, mental health matters hoodie",,Seattle,1,17:57.8,Google Trends
130,612,healthcare,mental health,query,TRUE,"mental health matters hoodie, mental health matters hoodie",,St Louis,0,17:57.8,Google Trends
131,613,healthcare,mental health,query,TRUE,"psychiatrist near me, mental health therapist near me, organization concerned with mental health, ellie mental health st charles, chads coalition for mental health, what are some medical science careers available in helping and researching mental health issues",,St Louis,1,17:57.8,Google Trends
132,614,healthcare,mental health,query,TRUE,"aj brown, aj brown mental health",,St Louis,2,17:57.8,Google Trends
133,637,technology,e-commerce,query,TRUE,jcpenney,,St Louis,1,17:57.8,Google Trends
134,638,technology,e-commerce,query,TRUE,"commerce bank, walmart .com shopping online, aldi online shopping, lazada philippines online shopping",,St Louis,2,17:57.8,Google Trends
135,639,technology,enterprise software,query,TRUE,saas stands for,,Seattle,0,17:57.8,Google Trends
136,640,technology,enterprise software,query,TRUE,erp systems examples,,Seattle,1,17:57.8,Google Trends
137,641,technology,enterprise software,query,TRUE,uber saas model,,Seattle,2,17:57.8,Google Trends
138,642,technology,enterprise software,query,TRUE,event technology service,,St Louis,0,17:57.8,Google Trends
139,643,technology,fintech,query,TRUE,"camilla just opened a new checking account. how can it help her better manage her money?, mercury fintech, bank of america credit card login, hsbc online banking, first tech online banking, online icici banking, becu.com online banking, bank of america online banking sign in, tccu online banking, gmail inbox, heritage online banking, www.gesa.com online banking, bank of hawaii online banking",,Seattle,0,17:57.8,Google Trends
140,644,technology,fintech,query,TRUE,"icu online banking, service credit union online banking login, sound credit union online banking, boa online banking login, regions online banking, costco citi card login, first federal online banking login, www.becu.org online banking login",,Seattle,1,17:57.8,Google Trends
141,645,technology,fintech,query,TRUE,"fintech meaning, bmo online banking login, capital one login, how can turning on text and email alerts help keep your account safe?, chase card login, how might a cashless society negatively impact someone who is unbanked or underbanked?",,St Louis,0,17:57.8,Google Trends
142,646,technology,fintech,query,TRUE,"wells fargo online banking, first midamerica credit union online banking, enterprise online banking, regions.com online banking, www.usbank.com online banking, woodforest national bank online banking",,St Louis,1,17:57.8,Google Trends
143,647,healthcare,dental care,topic,TRUE,"Orthodontist, Cost, Medicine, Emergency Dental Care, Saturday, Pediatrics, cheap, Dental school, Oral Surgery, Redmond Ridge, Tissue, Surgeon, University Oral & Maxillofacial Surgery, Delta Dental, Ballard Oral Surgery, Molar, Veneer, Tissue, Graft, Insurance policy, Dental extraction, Orthognathic surgery, Tongue, Employee benefits, MetLife, Finding Nemo, dental implants mexico, Dental floss, Moses Lake, Emergency Dental Care USA, Stain, Plan, Oral and maxillofacial surgery, Plastic surgery, Elastics, Spokane Oral Surgery, Crown, Molina Healthcare, Affordable Dental Care, Monroe, Tricare, Mummy Pig, Piksters Wax for Orthodontics and Braces, Implant, Pure Dental Care, Graft, Molina Healthcare Inc, Healing, Medical school, Orthodontics, Suspenders, Elastics, Preferred provider organization, Cat Dental Care, AppleCare+, Orthopedics, Carat, Statue of Liberty, Strut, Meniscus, Riverstone Dental Care, Mouth, Halitosis, Medical record, Bright Now! Dental, Bronze, C++, Tendinopathy, Deciduous teeth, Strut bar, Forrest Gump, Toothache, Alloy, Screw, Teal, Maxillary expansion, American Dental Association, Dental restoration, Incisor, Lesion, SmileDirectClub, Maxillary expansion, Red Braces, Dentek Floss Threaders, Community health center, Fake Braces, normal, Dental American Group, Splint, Fluoride, Soft diet",,Seattle,0,17:57.8,Google Trends
144,648,healthcare,dental care,topic,TRUE,"Tooth whitening, Tooth whitening, Tooth, Tooth whitening, Tacoma, Wisdom tooth, Sunshine Pediatric Dentistry, Woodinville Pediatric Dentistry, Puget Sound Pediatric Dentistry, Evergreen Pediatric Dentistry, Root canal, Tacoma Pediatric Dentistry, Wisdom tooth, Canine tooth, Seattle Special Care Dentistry, Root canal, Root canal treatment, Canine tooth",,Seattle,1,17:57.8,Google Trends
145,649,healthcare,dental care,topic,TRUE,"Aspen Dental, Delta Dental, Medicare, Franklin County, Delta Dental, Midwest Oral and Maxillofacial Surgery, Oral and maxillofacial surgery, Los Angeles, Southwest Oral Surgery & Dental Implants, Franklin County Dental & Implants, Dental restoration, Dental implant, Visual perception, Visual perception, Dental Assistant, Medicare, Nuvia Dental Implant Center, Delta Dental, Oral irrigator, Spring, Potato chip, Dental school, Mandible",,St Louis,0,17:57.8,Google Trends
146,650,healthcare,dental care,topic,TRUE,"Aetna, Tooth, St. Louis Pediatric Dentistry - Ladue, Tongue, Average cost, United Health, CareCredit Credit Card, Orthodontics, Emergency Dental Care, Southern Illinois Pediatric Dentistry, Orthodontics, Endodontics, Emergency Dental Care, Principle, Finance, Dental Care For Kids, Surgeon, Toothbrush, Conway, Valley Park Dental Care, Endodontics, Little Egypt Pediatric Dentistry, Dental Care for Kids, Emergency, Urgent Dental Care, Lawyer, New Creation Dental Care, Elbow, American Dental Care, Dental Care for Kids, Elastics, Alpha Dental Care, Bone, Home care, All Smiles Dental Care, Health insurance, Emergency department, Knee Pain, monthly, LightForce Orthodontics, Mount Vernon, Fake Braces, Dental Care of Mt. Vernon, Chewing, Gums, Thumb, Lingual braces, Cigna, O'Fallon, Headgear, Veneer, Orthodontist, Premolar",,St Louis,1,17:57.8,Google Trends
147,651,healthcare,health insurance,topic,TRUE,"Insurance, Drug, Health, employer, Principal, Centers for Medicare & Medicaid Services, Warby Parker, Seattle Public Schools, Form, Spectera, Inc., Insurance policy, Dentistry, Plan, Ray-Ban Stories, Ray-Ban, Fax, Visionworks, Dietary supplement, Cigna, Preferred provider organization, Grocery store, Molina Healthcare Inc, The Guardian Life Insurance Company of America, Walmart Vision & Glasses, America's Best Contacts & Eyeglasses, USAA, Warby Parker, Cataract surgery, Elevance Health, High-deductible health plan, LensCrafters, Community college, Gym, Kaiser, Telemedicine, Humana, Regence BlueCross BlueShield of Oregon, District, Dental Assistant, Dental insurance, Ohio, Ophthalmologist, Formulary, Prior authorization, LifeWise Health Plan of Washington, Nursing, Annual enrollment, Tricare, Auto insurance, Cataract, United HealthCare Service LLC, Delta Dental, Transport, Fluoride, Tax deduction, Willamette Dental Insurance, Inc., Optometry, Molina Healthcare Inc, CVS, available, Gingivitis, Cigna, Delta Dental, Cambia Health Solutions, Shiba Inu, Tricare, Uniform, Community Health Plan of Washington, Comfort Dental, Service, Dental hygienist, Nitrous oxide, Companion Life Insurance Company, CareCredit, LLC, Insurance Broker, Recession, Aflac, Pediatric dentistry, Visual perception, Wisdom, Dependant, Explanation of benefits, Progressive, Osteoporosis, KFF, Medicare Advantage, Optum, The New York Times crossword",,Seattle,0,17:57.8,Google Trends
148,652,healthcare,health insurance,topic,TRUE,"Employee benefits, Social Security, Social Security Administration, Social Security, Employee, Social Security Administration, Medigap, Social Security, Supplemental Security Income, Mutual of Omaha Bank, Mutual of Omaha, Mutual of Omaha, Medigap, Income tax",,Seattle,1,17:57.8,Google Trends
